sseqid,sstart,send,sense,attribute
LinJ.05,165792,167516,+,product=ATP synthase F1 - alpha subunit - putative
LinJ.05,168910,170634,+,product=ATP synthase F1 - alpha subunit - putative
LinJ.05,173240,174262,+,product=nuclear receptor binding factor-like protein
LinJ.05,175068,181361,+,product=kinetoplast-associated protein-like protein
LinJ.05,181916,182323,+,product=LSM domain containing protein - putative
LinJ.05,183738,184685,+,product=cdc2-related kinase - putative
LinJ.05,186026,187285,+,product=hypothetical protein - conserved
LinJ.05,189915,191147,+,product=hypothetical protein - conserved
LinJ.05,192271,194610,+,product=hypothetical protein - conserved
LinJ.05,197132,200152,+,product=ATP-dependent RNA helicase - putative
LinJ.05,200818,203538,+,product=COG4 transport protein - putative
LinJ.05,204292,207234,+,product=Surp module - putative
LinJ.05,208231,210909,+,product=hypothetical protein - conserved
LinJ.05,211835,215512,+,product=kinesin - putative
LinJ.05,216408,222152,+,product=Ankyrin repeats (many copies)/Ankyrin repeats (3 copies)/Ankyrin repeat - putative
LinJ.05,223722,226325,+,product=hypothetical protein - conserved
LinJ.05,228919,229890,+,product=nitroreductase-like protein
LinJ.05,231039,238550,+,product=hypothetical protein - conserved
LinJ.05,240558,241598,+,product=sre-2/carboxylate carrier-like protein
LinJ.05,242622,250919,+,product=Sperm-tail PG-rich repeat - putative
LinJ.05,253529,258706,+,product=hypothetical protein - conserved
LinJ.05,261661,265863,+,product=CYC2-like cyclin - putative
LinJ.05,267817,272148,+,product=phophatase-like protein
LinJ.05,273838,276063,+,product=hypothetical protein - conserved
LinJ.05,277952,279046,+,product=Vta1 like - putative
LinJ.05,280251,282725,+,product=Flavodoxin/Radical SAM superfamily/Wyosine base formation - putative
LinJ.05,284531,288388,+,product=kinesin-like protein
LinJ.05,290216,294346,+,product=hypothetical protein - conserved
LinJ.05,295625,296068,+,product=hypothetical protein - conserved
LinJ.05,298257,299429,+,product=Mitochondrial glycoprotein - putative
LinJ.05,300033,301364,+,product=MYND zinc finger (ZnF) domain-like protein
LinJ.05,302170,302661,+,product=Got1/Sft2-like family - putative
LinJ.05,303651,306476,+,product=hypothetical protein - conserved
LinJ.05,307552,308472,+,product=methylthioadenosine phosphorylase - putative
LinJ.05,311450,315715,+,product=hypothetical protein - conserved
LinJ.05,317061,319061,+,product=zinc-finger of a C2HC-type - putative
LinJ.05,320154,320621,+,product=hypothetical protein - conserved
LinJ.05,321415,327237,+,product=hypothetical protein - conserved
LinJ.05,328190,328807,+,product=hypothetical protein - conserved
LinJ.05,330014,335965,+,product=CPSF A subunit region containing protein - putative
LinJ.05,337129,337989,+,product=surface antigen-like protein
LinJ.05,339792,343100,+,product=hypothetical protein - conserved
LinJ.05,343601,346867,+,product=paraflagellar rod protein - putative
LinJ.05,348711,350108,+,product=ubiquitin-conjugating enzyme E2 - putative
LinJ.05,351102,355055,+,product=hypothetical protein - conserved
LinJ.05,357107,359830,+,product=glutaminyl cyclase - putative
LinJ.05,361111,363150,+,product=metallo-peptidase - Clan M- - Family M49
LinJ.05,372567,373679,-,product=3-mercaptopyruvate sulfurtransferase
LinJ.05,375084,376529,-,product=NADH-ubiquinone oxidoreductase - mitochondrial - putative
LinJ.05,377226,377495,-,product=hypothetical protein - conserved
LinJ.05,379294,379605,-,product=hypothetical protein - conserved
LinJ.05,380475,382319,-,product=methyltransferase-like protein
LinJ.05,383270,386029,-,product=hypothetical protein - conserved
LinJ.05,386548,386985,-,product=hypothetical protein - conserved
LinJ.05,387480,388553,-,product=stomatin-like protein
LinJ.05,390005,391336,+,product=hypothetical protein
LinJ.05,392277,393713,+,product=ATPase - putative
LinJ.05,394509,396062,+,product=Legume-like lectin family - putative
LinJ.05,397415,399595,+,product=Phosphatidylinositol 4-phosphate 5-kinase - putative
LinJ.05,402164,403888,+,product=double-strand-break repair protein rad21 homolog - putative
LinJ.05,406190,406927,+,product=Nodulation protein S (NodS)/Methyltransferase domain containing protein - putative
LinJ.05,410856,414587,+,product=hypothetical protein - conserved
LinJ.05,417756,418094,+,product=hypothetical protein - conserved
LinJ.05,423521,424594,-,product=V-type proton ATPase subunit D - putative
LinJ.05,425335,428085,-,product=hypothetical protein - unknown function
LinJ.05,429088,429582,-,product=hypothetical protein
LinJ.05,430468,431217,-,product=fatty acid elongase - putative
LinJ.05,431793,433169,-,product=hypothetical protein - conserved
LinJ.05,435063,440942,-,product=hypothetical protein - conserved
LinJ.05,441325,441732,-,product=prefoldin subunit - putative
LinJ.05,442721,443911,-,product=protein phosphatase type 1 regulator-like protein
LinJ.05,446305,447159,+,product=surface antigen-like protein
LinJ.05,464136,466025,+,product=adenylate cyclase regulatory protein-like protein
LinJ.06,2108,2410,-,product=histone H4
LinJ.06,4597,6204,-,product=hypothetical protein - conserved
LinJ.06,11888,13915,-,product=WD domain - G-beta repeat - putative
LinJ.06,14773,15648,-,product=39S mitochondrial ribosomal protein L46 - putative
LinJ.06,21154,22566,-,product=pumilio/PUF RNA binding protein 5 - putative
LinJ.06,26678,27646,-,product=hypothetical protein - conserved
LinJ.06,33002,34975,-,product=ATP-binding cassette protein subfamily G - member 1 - putative
LinJ.06,38440,40431,-,product=ATP-binding cassette protein subfamily G - member 1 - putative
LinJ.06,41845,43116,-,product=ATP-binding cassette protein subfamily G - member 1 - putative
LinJ.06,44530,45366,-,product=ATP-binding cassette protein subfamily G - member 3 - putative
LinJ.06,46982,48787,-,product=hypothetical protein - conserved
LinJ.06,50139,50702,-,product=cyclophilin
LinJ.06,51646,52206,-,product=Domain of unknown function (DUF1768) - putative
LinJ.06,53741,54484,-,product=20S proteasome beta 6 subunit - putative
LinJ.06,55317,55646,-,product=hypothetical protein - conserved
LinJ.06,56273,57637,-,product=HD domain containing protein - putative
LinJ.06,59006,59431,-,product=Trm112p-like protein - putative
LinJ.06,59922,61910,-,product=kinesin-like protein
LinJ.06,63491,65254,-,product=hypothetical protein - conserved
LinJ.06,67141,68634,-,product=hypothetical protein - conserved
LinJ.06,69594,69830,-,product=hypothetical protein
LinJ.06,71211,73214,-,product=FHA domain containing protein - putative
LinJ.06,74118,74978,-,product=hypothetical protein - conserved
LinJ.06,75669,76310,-,product=hypothetical protein - conserved
LinJ.06,77414,79957,-,product=hypothetical protein - conserved
LinJ.06,81853,82689,-,product=hypothetical protein - conserved
LinJ.06,84476,88975,-,product=5'-3' exoribonuclease A - putative
LinJ.06,91362,92300,-,product=hypothetical protein - conserved
LinJ.06,93006,95573,-,product=hypothetical protein - conserved
LinJ.06,97735,98487,-,product=ribonuclease H1 - putative
LinJ.06,100775,101284,-,product=MYND finger domain-like protein
LinJ.06,105156,107189,-,product=pteridine transporter (truncated) - putative
LinJ.06,107784,110858,-,product=hypothetical protein - conserved
LinJ.06,112329,115883,-,product=hypothetical protein - conserved
LinJ.06,116619,119336,-,product=serine peptidase - clan SC - family S9A-like protein
LinJ.06,120089,121312,-,product=NAD(P)-dependent steroid dehydrogenase protein - putative
LinJ.06,121898,123253,-,product=hypothetical protein - conserved
LinJ.06,129917,131056,+,product=glutamine synthetase - putative
LinJ.06,131944,133068,+,product=Zinc finger C-x8-C-x5-C-x3-H type (and similar) - putative
LinJ.06,134020,136743,+,product=hypothetical protein - conserved
LinJ.06,137225,137527,+,product=Fructose-bisphosphate aldolase class-I - putative
LinJ.06,140025,140762,+,product=Ribosomal protein L19e - putative
LinJ.06,142079,142648,+,product=hypothetical protein - conserved
LinJ.06,143443,144159,+,product=60S ribosomal protein L19 - putative
LinJ.06,146291,148009,+,product=hypothetical protein - conserved
LinJ.06,149571,151646,+,product=hypothetical protein - conserved
LinJ.06,152874,155852,+,product=hypothetical protein - conserved
LinJ.06,157807,159177,+,product=hypothetical protein - conserved
LinJ.06,161533,165363,+,product=ATP-NAD kinase-like protein
LinJ.06,165665,170128,+,product=hypothetical protein
LinJ.06,171148,172125,+,product=hypothetical protein - conserved
LinJ.06,173289,174749,+,product=hypothetical protein - conserved
LinJ.06,178292,180274,+,product=U-box domain containing protein - putative
LinJ.06,183088,188733,+,product=hypothetical protein - conserved
LinJ.06,189417,190298,+,product=hypothetical protein - conserved
LinJ.06,191721,194330,+,product=hypothetical protein - conserved
LinJ.06,195210,200459,+,product=hypothetical protein - conserved
LinJ.06,201395,202201,+,product=deoxyuridine triphosphatase - putative
LinJ.06,203566,204003,+,product=60S ribosomal protein L23a - putative
LinJ.06,204461,204898,+,product=60S ribosomal protein L23a - putative
LinJ.06,206538,211061,+,product=hypothetical protein - conserved
LinJ.06,211700,216034,+,product=hypothetical protein - conserved
LinJ.06,217275,218195,+,product=carbonic anhydrase family protein - putative
LinJ.06,219922,222954,+,product=Putative Phosphatase/Protein of unknown function DUF89 - putative
LinJ.06,225206,230311,+,product=hypothetical protein - conserved
LinJ.06,232738,242187,+,product=protein kinase - putative
LinJ.06,243716,246739,+,product=lanosterol synthase - putative
LinJ.06,248966,251005,+,product=hypothetical protein - conserved
LinJ.06,253544,257455,+,product=hypothetical protein - conserved
LinJ.06,259020,259751,+,product=hypothetical protein - conserved
LinJ.06,260494,261705,+,product=hypothetical protein - conserved
LinJ.06,263655,270719,+,product=hypothetical protein - conserved
LinJ.06,273464,275683,+,product=C2 domain/Ankyrin repeats (3 copies)/Ankyrin repeat - putative
LinJ.06,282070,282591,+,product=hypothetical protein - conserved
LinJ.06,285628,290916,+,product=YEATS family - putative
LinJ.06,292126,293142,+,product=serine-threonine dehydratase - putative
LinJ.06,295398,298199,+,product=hypothetical protein - conserved
LinJ.06,299056,301062,+,product=Haemolysin-III related - putative
LinJ.06,302199,305753,+,product=hypothetical protein - conserved
LinJ.06,309801,315782,+,product=RNA-binding protein-like protein
LinJ.06,321309,331331,+,product=hypothetical protein - conserved
LinJ.06,334988,338212,+,product=hypothetical protein - conserved
LinJ.06,339517,344304,+,product=hypothetical protein - conserved
LinJ.06,346951,356865,+,product=hypothetical protein - conserved
LinJ.06,357582,358820,+,product=Qb-SNARE protein - putative
LinJ.06,361291,365460,+,product=lipin - putative
LinJ.06,366902,367600,+,product=hypothetical protein - conserved
LinJ.06,369762,380522,+,product=hypothetical protein - conserved
LinJ.06,381613,383175,+,product=dihydrofolate reductase-thymidylate synthase
LinJ.06,384899,386215,+,product=arginine N-methyltransferase - type III - putative
LinJ.06,387767,389017,+,product=acyl-coenzyme a dehydrogenase - putative
LinJ.06,391523,393859,+,product=hypothetical protein - conserved
LinJ.06,395006,400555,+,product=Protein phosphatase 2C - putative
LinJ.06,401516,402181,+,product=Peptidyl-tRNA hydrolase PTH2 - putative
LinJ.06,402887,404236,+,product=hypothetical protein - conserved
LinJ.06,406276,408468,+,product=2 -4-dienoyl-coa reductase-like protein
LinJ.06,410131,411897,+,product=TLD - putative
LinJ.06,412992,415004,+,product=glucosamine-fructose-6-phosphate aminotransferase - putative
LinJ.06,416417,417088,+,product=cell cycle associated protein MOB1 - putative
LinJ.06,418380,423362,+,product=Domain of unknown function (DUF3883) - putative
LinJ.06,424424,427513,+,product=Leucine rich repeat/Leucine Rich Repeat - putative
LinJ.06,429851,433498,+,product=WD domain - G-beta repeat - putative
LinJ.06,434407,434874,+,product=hypothetical protein - conserved
LinJ.06,435420,436925,+,product=MYND finger/SET domain containing protein - putative
LinJ.06,437838,440141,+,product=hypothetical protein - conserved
LinJ.06,440790,441482,+,product=G-patch domain/DExH-box splicing factor binding site - putative
LinJ.06,442763,445438,+,product=kinesin - putative
LinJ.06,445891,448065,+,product=hypothetical protein - conserved
LinJ.06,449096,449497,+,product=protein disulfide isomerase
LinJ.06,451619,452653,+,product=2OG-Fe(II) oxygenase superfamily - putative
LinJ.06,454035,454880,+,product=deoxyribose-phosphate aldolase - putative
LinJ.06,456633,457307,+,product=Staphylococcal nuclease homologue - putative
LinJ.06,458923,460710,+,product=hypothetical protein - conserved
LinJ.06,461850,462758,+,product=hypothetical protein - conserved
LinJ.06,465103,468426,+,product=hypothetical protein - conserved
LinJ.06,471046,471867,+,product=hypothetical protein - conserved
LinJ.06,472691,473680,+,product=WD domain - G-beta repeat - putative
LinJ.06,474105,476363,+,product=hypothetical protein - conserved
LinJ.06,476809,478374,+,product=Domain of unknown function (DUF4379) - putative
LinJ.06,478911,482192,+,product=hypothetical protein - conserved
LinJ.06,482854,483261,+,product=nuclear transport factor 2 protein - putative
LinJ.06,484389,485756,+,product=protein kinase - putative
LinJ.06,486744,487187,+,product=Thioredoxin - putative
LinJ.06,487818,488159,+,product=hypothetical protein
LinJ.06,488373,488633,+,product=hypothetical protein
LinJ.06,490476,491660,+,product=hypothetical protein - conserved
LinJ.06,492259,494025,+,product=hypothetical protein - conserved
LinJ.06,495766,498141,+,product=hypothetical protein - conserved
LinJ.06,499223,500104,+,product=Protein of unknown function (DUF1637) - putative
LinJ.06,500718,502202,+,product=FAD binding domain containing protein - putative
LinJ.06,503403,503696,+,product=Transcription factor e(y)2 - putative
LinJ.06,504396,505112,+,product=hypothetical protein - conserved
LinJ.06,505857,506381,+,product=hypothetical protein
LinJ.06,507904,509865,-,product=pteridine transporter (truncated) - putative
LinJ.06,511590,512495,-,product=coproporphyrinogen III oxidase
LinJ.06,513521,514216,-,product=protoporphyrinogen oxidase-like protein
LinJ.06,515416,515787,-,product=Cytochrome b5-like Heme/Steroid binding domain containing protein - putative
LinJ.06,520563,522491,+,product=CLN3 protein - putative
LinJ.07,4801,6978,-,product=Ubiquitin-like modifier-activating enzyme ATG7 - putative
LinJ.07,12177,12986,+,product=Isy1-like splicing family - putative
LinJ.07,13571,14470,+,product=histone-lysine N-methyltransferase - putative
LinJ.07,15973,16659,+,product=Peptidase dimerisation domain containing protein - putative
LinJ.07,17264,18208,+,product=hypothetical protein - conserved
LinJ.07,18809,21694,+,product=alpha-adaptin-like protein
LinJ.07,23452,24228,+,product=cytochrome c1 - heme protein - mitochondrial - putative
LinJ.07,25313,25891,+,product=hypothetical protein - conserved
LinJ.07,26870,28744,+,product=Golgi/lysosome glycoprotein 1 - putative
LinJ.07,30304,34062,+,product=methionine synthase - putative
LinJ.07,36473,39571,+,product=metallo-peptidase - Clan ME - Family M16C
